,user,project_name,namespace,url
918,schemathesis,schemathesis,src/schemathesis/specs/openapi/negative/__init__.py,https://github.com/schemathesis/schemathesis
567,schemathesis,schemathesis,test/test_models.py,https://github.com/schemathesis/schemathesis
89,schemathesis,schemathesis,test/specs/openapi/test_stateful.py,https://github.com/schemathesis/schemathesis
2230,schemathesis,schemathesis,src/schemathesis/runner/impl/core.py,https://github.com/schemathesis/schemathesis
1769,schemathesis,schemathesis,example/test/conftest.py,https://github.com/schemathesis/schemathesis
217,schemathesis,schemathesis,test-corpus/test_corpus.py,https://github.com/schemathesis/schemathesis
1408,schemathesis,schemathesis,test/test_serialization.py,https://github.com/schemathesis/schemathesis
225,schemathesis,schemathesis,src/schemathesis/types.py,https://github.com/schemathesis/schemathesis
106,schemathesis,schemathesis,src/schemathesis/_hypothesis.py,https://github.com/schemathesis/schemathesis
2231,schemathesis,schemathesis,test/test_asgi.py,https://github.com/schemathesis/schemathesis
1758,schemathesis,schemathesis,src/schemathesis/specs/openapi/negative/types.py,https://github.com/schemathesis/schemathesis
374,schemathesis,schemathesis,src/schemathesis/specs/openapi/examples.py,https://github.com/schemathesis/schemathesis
1832,schemathesis,schemathesis,test/test_wsgi.py,https://github.com/schemathesis/schemathesis
335,schemathesis,schemathesis,src/schemathesis/utils.py,https://github.com/schemathesis/schemathesis
1089,schemathesis,schemathesis,test/test_parameters.py,https://github.com/schemathesis/schemathesis
370,schemathesis,schemathesis,test/specs/openapi/test_hypothesis.py,https://github.com/schemathesis/schemathesis
1376,schemathesis,schemathesis,test/cli/test_commands.py,https://github.com/schemathesis/schemathesis
619,scrapy-plugins,scrapy-splash,tests/test_utils.py,https://github.com/scrapy-plugins/scrapy-splash
1296,se2p,pynguin,tests/ga/fitnessfunctions/test_fitness_utilities.py,https://github.com/se2p/pynguin
1567,se2p,pynguin,tests/generation/stoppingconditions/test_globaltimestoppingcondition.py,https://github.com/se2p/pynguin
2199,se2p,pynguin,tests/utils/test_randomness.py,https://github.com/se2p/pynguin
1791,se2p,pynguin,tests/coverage/test_controlflowdistance.py,https://github.com/se2p/pynguin
1752,seatgeek,fuzzywuzzy,test_fuzzywuzzy_hypothesis.py,https://github.com/seatgeek/fuzzywuzzy
2023,seemoo-lab,polypyus,tests/test_graph.py,https://github.com/seemoo-lab/polypyus
53,seemoo-lab,polypyus,tests/test_tools.py,https://github.com/seemoo-lab/polypyus
1889,sentinel-hub,eo-learn,core/eolearn/tests/test_eoworkflow.py,https://github.com/sentinel-hub/eo-learn
190,sfu-natlang,Kriya,src/Kriya-Decoder/phraseTable.py,https://github.com/sfu-natlang/Kriya
1715,sfu-natlang,Kriya,src/Kriya-Decoder/cell.py,https://github.com/sfu-natlang/Kriya
1646,sfu-natlang,Kriya,src/Kriya-Decoder/lazyMerge_CP.py,https://github.com/sfu-natlang/Kriya
2058,sfu-natlang,Kriya,src/Kriya-Decoder/parse_CP.py,https://github.com/sfu-natlang/Kriya
1484,shreevatsa,sanskrit,tests/test_data.py,https://github.com/shreevatsa/sanskrit
1131,sid-the-coder,QuickDA,environment/lib/python3.7/site-packages/numpy/core/tests/test_arrayprint.py,https://github.com/sid-the-coder/QuickDA
2269,sid-the-coder,QuickDA,environment/lib/python3.7/site-packages/pandas/tests/tseries/offsets/test_ticks.py,https://github.com/sid-the-coder/QuickDA
544,sid-the-coder,QuickDA,environment/lib/python3.7/site-packages/numpy/conftest.py,https://github.com/sid-the-coder/QuickDA
2280,sid-the-coder,QuickDA,environment/lib/python3.7/site-packages/pandas/tests/io/parser/test_parse_dates.py,https://github.com/sid-the-coder/QuickDA
2122,sid-the-coder,QuickDA,environment/lib/python3.7/site-packages/pandas/tests/tslibs/test_ccalendar.py,https://github.com/sid-the-coder/QuickDA
1709,sid-the-coder,QuickDA,environment/lib/python3.7/site-packages/numpy/_pytesttester.py,https://github.com/sid-the-coder/QuickDA
1870,sid-the-coder,QuickDA,environment/lib/python3.7/site-packages/pandas/util/_tester.py,https://github.com/sid-the-coder/QuickDA
1698,sid-the-coder,QuickDA,environment/lib/python3.7/site-packages/pandas/conftest.py,https://github.com/sid-the-coder/QuickDA
1783,sid-the-coder,QuickDA,environment/lib/python3.7/site-packages/pandas/tests/tseries/offsets/test_offsets_properties.py,https://github.com/sid-the-coder/QuickDA
1654,sid-the-coder,QuickDA,environment/lib/python3.7/site-packages/numpy/core/tests/test_numeric.py,https://github.com/sid-the-coder/QuickDA
1199,simonw,sqlite-utils,tests/test_hypothesis.py,https://github.com/simonw/sqlite-utils
264,sio,bash-complete-partial-path,tests/test_tabkey.py,https://github.com/sio/bash-complete-partial-path
1890,sixty-north,segpy,test/test_ibm_float_packer.py,https://github.com/sixty-north/segpy
465,sixty-north,segpy,test/test_reversed_sequence_view.py,https://github.com/sixty-north/segpy
2146,sixty-north,segpy,test/test_toolkit.py,https://github.com/sixty-north/segpy
1062,sixty-north,segpy,test/test_field_types.py,https://github.com/sixty-north/segpy
71,sixty-north,segpy,test/test_packer.py,https://github.com/sixty-north/segpy
870,sixty-north,segpy,test/test_header.py,https://github.com/sixty-north/segpy
706,sixty-north,segpy,test/test_roundtrip.py,https://github.com/sixty-north/segpy
2066,sixty-north,segpy,test/test_datatypes.py,https://github.com/sixty-north/segpy
1129,sixty-north,segpy,test/test_util.py,https://github.com/sixty-north/segpy
353,sixty-north,segpy,test/test_float.py,https://github.com/sixty-north/segpy
2107,sixty-north,segpy,test/dataset_strategy.py,https://github.com/sixty-north/segpy
1637,sixty-north,segpy,test/strategies.py,https://github.com/sixty-north/segpy
1355,sixty-north,segpy,test/test_reader.py,https://github.com/sixty-north/segpy
1773,sixty-north,segpy,test/test_revisions.py,https://github.com/sixty-north/segpy
1272,sixty-north,segpy,test/test_catalog.py,https://github.com/sixty-north/segpy
185,sixty-north,segpy,test/test_extended_textual_header.py,https://github.com/sixty-north/segpy
1209,soaxelbrooke,python-bpe,bpe/test/encoder_test.py,https://github.com/soaxelbrooke/python-bpe
1395,sorgerlab,indra,indra/tests/test_hypothesis.py,https://github.com/sorgerlab/indra
1305,sorgerlab,indra,indra/tools/hypothesis_annotator.py,https://github.com/sorgerlab/indra
924,sourmash-bio,sourmash,tests/conftest.py,https://github.com/sourmash-bio/sourmash
1416,sourmash-bio,sourmash,tests/test__minhash_hypothesis.py,https://github.com/sourmash-bio/sourmash
1010,spotify,luigi,test/task_serialize_test.py,https://github.com/spotify/luigi
471,sqlfluff,sqlfluff,test/dialects/bigquery_test.py,https://github.com/sqlfluff/sqlfluff
1601,stanford-iprl-lab,torchfilter,tests/test_unscented_transform.py,https://github.com/stanford-iprl-lab/torchfilter
914,statsmodels,statsmodels,statsmodels/tsa/vector_ar/vecm.py,https://github.com/statsmodels/statsmodels
1373,statsmodels,statsmodels,statsmodels/tsa/vector_ar/var_model.py,https://github.com/statsmodels/statsmodels
1978,suned,pfun,tests/test_maybe.py,https://github.com/suned/pfun
1251,suned,pfun,tests/test_dict.py,https://github.com/suned/pfun
534,suned,pfun,src/pfun/__init__.py,https://github.com/suned/pfun
2243,suned,pfun,tests/test_effect.py,https://github.com/suned/pfun
182,suned,pfun,tests/test_either.py,https://github.com/suned/pfun
392,suned,pfun,tests/test_list.py,https://github.com/suned/pfun
315,suned,pfun,src/pfun/hypothesis_strategies.py,https://github.com/suned/pfun
880,suned,pfun,tests/test_functions.py,https://github.com/suned/pfun
323,suned,pfun,tests/test_trampoline.py,https://github.com/suned/pfun
613,suned,pfun,tests/test_immutable.py,https://github.com/suned/pfun
4,suned,pfun,tests/test_operator.py,https://github.com/suned/pfun
1202,suned,pfun,tests/test_aio_trampoline.py,https://github.com/suned/pfun
2150,sunpy,sunpy,sunpy/net/dataretriever/sources/tests/test_goes_suvi.py,https://github.com/sunpy/sunpy
1459,sunpy,sunpy,sunpy/net/dataretriever/sources/tests/test_norh.py,https://github.com/sunpy/sunpy
1757,sunpy,sunpy,sunpy/net/dataretriever/sources/tests/test_fermi_gbm.py,https://github.com/sunpy/sunpy
1543,sunpy,sunpy,sunpy/coordinates/tests/test_offset_frame.py,https://github.com/sunpy/sunpy
1106,sunpy,sunpy,sunpy/net/tests/test_fido.py,https://github.com/sunpy/sunpy
75,sunpy,sunpy,sunpy/coordinates/tests/strategies.py,https://github.com/sunpy/sunpy
399,sunpy,sunpy,sunpy/net/tests/strategies.py,https://github.com/sunpy/sunpy
1651,sunpy,sunpy,sunpy/net/dataretriever/sources/tests/test_lyra_ud.py,https://github.com/sunpy/sunpy
750,sunpy,sunpy,sunpy/net/dataretriever/sources/tests/test_goes_ud.py,https://github.com/sunpy/sunpy
286,sunpy,sunpy,sunpy/coordinates/tests/test_metaframes.py,https://github.com/sunpy/sunpy
1661,sunpy,sunpy,sunpy/coordinates/tests/test_ephemeris.py,https://github.com/sunpy/sunpy
355,tahoe-lafs,tahoe-lafs,src/allmydata/test/web/test_webish.py,https://github.com/tahoe-lafs/tahoe-lafs
1719,tahoe-lafs,tahoe-lafs,src/allmydata/test/test_base32.py,https://github.com/tahoe-lafs/tahoe-lafs
1760,tahoe-lafs,tahoe-lafs,src/allmydata/test/strategies.py,https://github.com/tahoe-lafs/tahoe-lafs
117,tahoe-lafs,tahoe-lafs,src/allmydata/test/test_client.py,https://github.com/tahoe-lafs/tahoe-lafs
1422,tahoe-lafs,tahoe-lafs,src/allmydata/test/test_upload.py,https://github.com/tahoe-lafs/tahoe-lafs
1095,tahoe-lafs,tahoe-lafs,src/allmydata/test/test_happiness.py,https://github.com/tahoe-lafs/tahoe-lafs
1504,tahoe-lafs,tahoe-lafs,src/allmydata/test/test_base62.py,https://github.com/tahoe-lafs/tahoe-lafs
1043,tahoe-lafs,tahoe-lafs,src/allmydata/test/test_node.py,https://github.com/tahoe-lafs/tahoe-lafs
449,tahoe-lafs,tahoe-lafs,src/allmydata/test/test_configutil.py,https://github.com/tahoe-lafs/tahoe-lafs
2012,tahoe-lafs,tahoe-lafs,src/allmydata/test/test_windows.py,https://github.com/tahoe-lafs/tahoe-lafs
1570,tahoe-lafs,tahoe-lafs,src/allmydata/test/test_dirnode.py,https://github.com/tahoe-lafs/tahoe-lafs
679,tahoe-lafs,tahoe-lafs,src/allmydata/test/__init__.py,https://github.com/tahoe-lafs/tahoe-lafs
1167,tahoe-lafs,tahoe-lafs,src/allmydata/test/test_testing.py,https://github.com/tahoe-lafs/tahoe-lafs
1240,tdda,tdda,tdda/rexpy/testhypo.py,https://github.com/tdda/tdda
1064,tensorwerk,hangar-py,tests/property_based/test_pbt_column_nested.py,https://github.com/tensorwerk/hangar-py
192,tensorwerk,hangar-py,tests/property_based/test_pbt_column_flat.py,https://github.com/tensorwerk/hangar-py
1293,ternaus,iglovikov_helper_functions,tests/test_img_utils.py,https://github.com/ternaus/iglovikov_helper_functions
384,ternaus,iglovikov_helper_functions,tests/test_mask_utils.py,https://github.com/ternaus/iglovikov_helper_functions
2079,ternaus,iglovikov_helper_functions,tests/test_geometry_utils.py,https://github.com/ternaus/iglovikov_helper_functions
189,ternaus,iglovikov_helper_functions,tests/test_tabular_utils.py,https://github.com/ternaus/iglovikov_helper_functions
780,textflint,textflint,textflint/generation/transformation/SM/swap_num.py,https://github.com/textflint/textflint
2003,textflint,textflint,textflint/generation/transformation/NLI/num_word.py,https://github.com/textflint/textflint
1519,thebaselab,codeapp,Library/lib/python3.9/site-packages/pandas/util/_tester.py,https://github.com/thebaselab/codeapp
1979,thebaselab,codeapp,Library/lib/python3.9/site-packages/numpy/core/tests/test_numeric.py,https://github.com/thebaselab/codeapp
735,thebaselab,codeapp,Library/lib/python3.9/site-packages/numpy/lib/tests/test_function_base.py,https://github.com/thebaselab/codeapp
1839,thebaselab,codeapp,Library/lib/python3.9/site-packages/numpy/core/tests/test_arrayprint.py,https://github.com/thebaselab/codeapp
2227,thebaselab,codeapp,Library/lib/python3.9/site-packages/pandas/tests/io/parser/test_parse_dates.py,https://github.com/thebaselab/codeapp
505,thebaselab,codeapp,Library/lib/python3.9/site-packages/pandas/tests/tseries/offsets/test_offsets_properties.py,https://github.com/thebaselab/codeapp
1806,thebaselab,codeapp,Library/lib/python3.9/site-packages/pandas/tests/tslibs/test_ccalendar.py,https://github.com/thebaselab/codeapp
25,thebaselab,codeapp,Library/lib/python3.9/site-packages/numpy/conftest.py,https://github.com/thebaselab/codeapp
1575,thebaselab,codeapp,Library/lib/python3.9/site-packages/pandas/conftest.py,https://github.com/thebaselab/codeapp
1259,thebaselab,codeapp,Library/lib/python3.9/site-packages/pandas/tests/tseries/offsets/test_ticks.py,https://github.com/thebaselab/codeapp
1684,thejohnfreeman,python-typeclasses,tests/test_hash.py,https://github.com/thejohnfreeman/python-typeclasses
580,thorn-lab,coronavirus_structural_task_force,utils/Update_pipeline/venv/lib/python3.9/site-packages/numpy/conftest.py,https://github.com/thorn-lab/coronavirus_structural_task_force
2054,thorn-lab,coronavirus_structural_task_force,utils/Update_pipeline/venv/lib/python3.9/site-packages/numpy/lib/tests/test_function_base.py,https://github.com/thorn-lab/coronavirus_structural_task_force
1533,thorn-lab,coronavirus_structural_task_force,utils/Update_pipeline/venv/lib/python3.9/site-packages/pandas/tests/tseries/offsets/test_ticks.py,https://github.com/thorn-lab/coronavirus_structural_task_force
1314,thorn-lab,coronavirus_structural_task_force,utils/Update_pipeline/venv/lib/python3.9/site-packages/numpy/core/tests/test_scalarmath.py,https://github.com/thorn-lab/coronavirus_structural_task_force
2246,thorn-lab,coronavirus_structural_task_force,utils/Update_pipeline/venv/lib/python3.9/site-packages/numpy/core/tests/test_arrayprint.py,https://github.com/thorn-lab/coronavirus_structural_task_force
2124,thorn-lab,coronavirus_structural_task_force,utils/Update_pipeline/venv/lib/python3.9/site-packages/pandas/conftest.py,https://github.com/thorn-lab/coronavirus_structural_task_force
1798,thorn-lab,coronavirus_structural_task_force,utils/Update_pipeline/venv/lib/python3.9/site-packages/pandas/tests/io/parser/test_parse_dates.py,https://github.com/thorn-lab/coronavirus_structural_task_force
1796,thorn-lab,coronavirus_structural_task_force,utils/Update_pipeline/venv/lib/python3.9/site-packages/numpy/core/tests/test_numeric.py,https://github.com/thorn-lab/coronavirus_structural_task_force
267,thorn-lab,coronavirus_structural_task_force,utils/Update_pipeline/venv/lib/python3.9/site-packages/pandas/tests/tseries/offsets/test_offsets_properties.py,https://github.com/thorn-lab/coronavirus_structural_task_force
1079,thorn-lab,coronavirus_structural_task_force,utils/Update_pipeline/venv/lib/python3.9/site-packages/pandas/util/_tester.py,https://github.com/thorn-lab/coronavirus_structural_task_force
720,thorn-lab,coronavirus_structural_task_force,utils/Update_pipeline/venv/lib/python3.9/site-packages/pandas/tests/tslibs/test_ccalendar.py,https://github.com/thorn-lab/coronavirus_structural_task_force
2060,timothycrosley,hypothesis-auto,hypothesis_auto/tester.py,https://github.com/timothycrosley/hypothesis-auto
1963,timothycrosley,portray,tests/test_render.py,https://github.com/timothycrosley/portray
670,timothycrosley,streamdeck-ui,tests/test_gui.py,https://github.com/timothycrosley/streamdeck-ui
714,timothycrosley,portray,tests/test_config.py,https://github.com/timothycrosley/portray
910,timothycrosley,hypothesis-auto,hypothesis_auto/__init__.py,https://github.com/timothycrosley/hypothesis-auto
2258,timothycrosley,hypothesis-auto,hypothesis_auto/pytest.py,https://github.com/timothycrosley/hypothesis-auto
429,timothycrosley,hypothesis-auto,tests/test_tester.py,https://github.com/timothycrosley/hypothesis-auto
525,timothycrosley,streamdeck-ui,tests/test_api.py,https://github.com/timothycrosley/streamdeck-ui
1677,tjltjl,plycutter,plycutter/geometry/impl2d/tests/test_frangle2d.py,https://github.com/tjltjl/plycutter
628,tjltjl,plycutter,plycutter/geometry/impl2d/tests/util.py,https://github.com/tjltjl/plycutter
1111,tjltjl,plycutter,plycutter/geometry/impl2d/tests/test_geom2d_simple_holes_cases.py,https://github.com/tjltjl/plycutter
1837,tjltjl,plycutter,plycutter/geometry/tests/test_aabb.py,https://github.com/tjltjl/plycutter
1833,tjltjl,plycutter,plycutter/geometry/impl2d/tests/test_cell_merger.py,https://github.com/tjltjl/plycutter
1328,tjltjl,plycutter,plycutter/geometry/impl2d/tests/test_segment_tree.py,https://github.com/tjltjl/plycutter
1794,tjltjl,plycutter,plycutter/geometry/impl2d/tests/test_primitive2d.py,https://github.com/tjltjl/plycutter
772,tjltjl,plycutter,plycutter/geometry/impl2d/tests/test_geom2d_simple_holes_stress.py,https://github.com/tjltjl/plycutter
1228,tjltjl,plycutter,plycutter/geometry/tests/test_geom1d.py,https://github.com/tjltjl/plycutter
2224,tjltjl,plycutter,plycutter/geometry/impl2d/tests/test_scan2d.py,https://github.com/tjltjl/plycutter
69,tlsfuzzer,python-ecdsa,src/ecdsa/test_numbertheory.py,https://github.com/tlsfuzzer/python-ecdsa
715,tlsfuzzer,tlslite-ng,unit_tests/test_tlslite_utils_constanttime.py,https://github.com/tlsfuzzer/tlslite-ng
656,tlsfuzzer,python-ecdsa,src/ecdsa/test_jacobi.py,https://github.com/tlsfuzzer/python-ecdsa
1954,tlsfuzzer,python-ecdsa,src/ecdsa/test_der.py,https://github.com/tlsfuzzer/python-ecdsa
